cellI,inCellI,cellCenter,surfNorm,surfNormIn,bodyOut,bodyIn,yOrtho,sigma,order,intPoints,intCells
5950,5173,(0.6648841699 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6648841699 0.01 0.00065) (0.6648841699 0.01155827869 0.00065) (0.6648841699 0.01285483606 0.00065)),2(6727 7504)
5951,5174,(0.6661840411 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6661840411 0.01 0.00065) (0.6661840411 0.01155827869 0.00065) (0.6661840411 0.01285483606 0.00065)),2(6728 7505)
5952,5175,(0.6674839124 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6674839124 0.01 0.00065) (0.6674839124 0.01155827869 0.00065) (0.6674839124 0.01285483606 0.00065)),2(6729 7506)
5953,5176,(0.6687837837 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6687837837 0.01 0.00065) (0.6687837837 0.01155827869 0.00065) (0.6687837837 0.01285483606 0.00065)),2(6730 7507)
5954,5177,(0.6700836551 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6700836551 0.01 0.00065) (0.6700836551 0.01155827869 0.00065) (0.6700836551 0.01285483606 0.00065)),2(6731 7508)
5955,5178,(0.6713835263 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6713835263 0.01 0.00065) (0.6713835263 0.01155827869 0.00065) (0.6713835263 0.01285483607 0.00065)),2(6732 7509)
5956,5179,(0.6726833976 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6726833976 0.01 0.00065) (0.6726833976 0.01155827869 0.00065) (0.6726833976 0.01285483607 0.00065)),2(6733 7510)
5957,5180,(0.6739832689 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6739832689 0.01 0.00065) (0.6739832689 0.01155827869 0.00065) (0.6739832689 0.01285483606 0.00065)),2(6734 7511)
5958,5181,(0.6752831402 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6752831402 0.01 0.00065) (0.6752831402 0.01155827869 0.00065) (0.6752831402 0.01285483606 0.00065)),2(6735 7512)
5959,5182,(0.6765830116 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6765830116 0.01 0.00065) (0.6765830116 0.01155827869 0.00065) (0.6765830116 0.01285483607 0.00065)),2(6736 7513)
5960,5183,(0.6778828828 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6778828828 0.01 0.00065) (0.6778828828 0.01155827869 0.00065) (0.6778828828 0.01285483606 0.00065)),2(6737 7514)
5961,5184,(0.6791827541 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6791827541 0.01 0.00065) (0.6791827541 0.01155827869 0.00065) (0.6791827541 0.01285483607 0.00065)),2(6738 7515)
5962,5185,(0.6804826255 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6804826255 0.01 0.00065) (0.6804826255 0.01155827869 0.00065) (0.6804826255 0.01285483606 0.00065)),2(6739 7516)
5963,5186,(0.6817824967 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6817824967 0.01 0.00065) (0.6817824967 0.01155827869 0.00065) (0.6817824967 0.01285483606 0.00065)),2(6740 7517)
5964,5187,(0.683082368 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.683082368 0.01 0.00065) (0.683082368 0.01155827869 0.00065) (0.683082368 0.01285483607 0.00065)),2(6741 7518)
5965,5188,(0.6843822393 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6843822393 0.01 0.00065) (0.6843822393 0.01155827869 0.00065) (0.6843822393 0.01285483607 0.00065)),2(6742 7519)
5966,5189,(0.6856821106 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6856821106 0.01 0.00065) (0.6856821106 0.01155827869 0.00065) (0.6856821106 0.01285483606 0.00065)),2(6743 7520)
5967,5190,(0.6869819819 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6869819819 0.01 0.00065) (0.6869819819 0.01155827869 0.00065) (0.6869819819 0.01285483606 0.00065)),2(6744 7521)
5968,5191,(0.6882818532 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6882818532 0.01 0.00065) (0.6882818532 0.01155827869 0.00065) (0.6882818532 0.01285483606 0.00065)),2(6745 7522)
5969,5192,(0.6895817246 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6895817246 0.01 0.00065) (0.6895817246 0.01155827869 0.00065) (0.6895817246 0.01285483607 0.00065)),2(6746 7523)
5970,5193,(0.6908815958 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6908815958 0.01 0.00065) (0.6908815958 0.01155827869 0.00065) (0.6908815958 0.01285483607 0.00065)),2(6747 7524)
5971,5194,(0.6921814671 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6921814671 0.01 0.00065) (0.6921814671 0.01155827869 0.00065) (0.6921814671 0.01285483606 0.00065)),2(6748 7525)
5972,5195,(0.6934813384 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6934813384 0.01 0.00065) (0.6934813384 0.01155827869 0.00065) (0.6934813384 0.01285483606 0.00065)),2(6749 7526)
5973,5196,(0.6947812097 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6947812097 0.01 0.00065) (0.6947812097 0.01155827869 0.00065) (0.6947812097 0.01285483606 0.00065)),2(6750 7527)
5974,5197,(0.6960810811 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6960810811 0.01 0.00065) (0.6960810811 0.01155827869 0.00065) (0.6960810811 0.01285483607 0.00065)),2(6751 7528)
5975,5198,(0.6973809523 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6973809523 0.01 0.00065) (0.6973809523 0.01155827869 0.00065) (0.6973809523 0.01285483607 0.00065)),2(6752 7529)
5976,5199,(0.6986808236 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6986808236 0.01 0.00065) (0.6986808236 0.01155827869 0.00065) (0.6986808236 0.01285483607 0.00065)),2(6753 7530)
5977,5200,(0.6999806949 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.6999806949 0.01 0.00065) (0.6999806949 0.01155827869 0.00065) (0.6999806949 0.01285483606 0.00065)),2(6754 7531)
5978,5201,(0.7012805662 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7012805662 0.01 0.00065) (0.7012805662 0.01155827869 0.00065) (0.7012805662 0.01285483606 0.00065)),2(6755 7532)
5979,5202,(0.7025804375 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7025804375 0.01 0.00065) (0.7025804375 0.01155827869 0.00065) (0.7025804375 0.01285483607 0.00065)),2(6756 7533)
5980,5203,(0.7038803088 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7038803088 0.01 0.00065) (0.7038803088 0.01155827869 0.00065) (0.7038803088 0.01285483607 0.00065)),2(6757 7534)
5981,5204,(0.7051801801 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7051801801 0.01 0.00065) (0.7051801801 0.01155827869 0.00065) (0.7051801801 0.01285483606 0.00065)),2(6758 7535)
5982,5205,(0.7064800515 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7064800515 0.01 0.00065) (0.7064800515 0.01155827869 0.00065) (0.7064800515 0.01285483606 0.00065)),2(6759 7536)
5983,5206,(0.7077799227 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7077799227 0.01 0.00065) (0.7077799227 0.01155827869 0.00065) (0.7077799227 0.01285483606 0.00065)),2(6760 7537)
5984,5207,(0.709079794 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.709079794 0.01 0.00065) (0.709079794 0.01155827869 0.00065) (0.709079794 0.01285483607 0.00065)),2(6761 7538)
5985,5208,(0.7103796653 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7103796653 0.01 0.00065) (0.7103796653 0.01155827869 0.00065) (0.7103796653 0.01285483607 0.00065)),2(6762 7539)
5986,5209,(0.7116795366 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7116795366 0.01 0.00065) (0.7116795366 0.01155827869 0.00065) (0.7116795366 0.01285483606 0.00065)),2(6763 7540)
5987,5210,(0.7129794079 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7129794079 0.01 0.00065) (0.7129794079 0.01155827869 0.00065) (0.7129794079 0.01285483606 0.00065)),2(6764 7541)
5988,5211,(0.7142792793 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7142792793 0.01 0.00065) (0.7142792793 0.01155827869 0.00065) (0.7142792793 0.01285483607 0.00065)),2(6765 7542)
5989,5212,(0.7155791505 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7155791505 0.01 0.00065) (0.7155791505 0.01155827869 0.00065) (0.7155791505 0.01285483606 0.00065)),2(6766 7543)
5990,5213,(0.7168790219 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7168790219 0.01 0.00065) (0.7168790219 0.01155827869 0.00065) (0.7168790219 0.01285483607 0.00065)),2(6767 7544)
5991,5214,(0.7181788931 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7181788931 0.01 0.00065) (0.7181788931 0.01155827869 0.00065) (0.7181788931 0.01285483606 0.00065)),2(6768 7545)
5992,5215,(0.7194787645 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7194787645 0.01 0.00065) (0.7194787645 0.01155827869 0.00065) (0.7194787645 0.01285483606 0.00065)),2(6769 7546)
5993,5216,(0.7207786358 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7207786358 0.01 0.00065) (0.7207786358 0.01155827869 0.00065) (0.7207786358 0.01285483607 0.00065)),2(6770 7547)
5994,5217,(0.722078507 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.722078507 0.01 0.00065) (0.722078507 0.01155827869 0.00065) (0.722078507 0.01285483606 0.00065)),2(6771 7548)
5995,5218,(0.7233783784 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7233783784 0.01 0.00065) (0.7233783784 0.01155827869 0.00065) (0.7233783784 0.01285483607 0.00065)),2(6772 7549)
5996,5219,(0.7246782496 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7246782496 0.01 0.00065) (0.7246782496 0.01155827869 0.00065) (0.7246782496 0.01285483606 0.00065)),2(6773 7550)
5997,5220,(0.7259781209 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7259781209 0.01 0.00065) (0.7259781209 0.01155827869 0.00065) (0.7259781209 0.01285483606 0.00065)),2(6774 7551)
5998,5221,(0.7272779923 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7272779923 0.01 0.00065) (0.7272779923 0.01155827869 0.00065) (0.7272779923 0.01285483607 0.00065)),2(6775 7552)
5999,5222,(0.7285778635 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7285778635 0.01 0.00065) (0.7285778635 0.01155827869 0.00065) (0.7285778635 0.01285483606 0.00065)),2(6776 7553)
6000,5223,(0.7298777349 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7298777349 0.01 0.00065) (0.7298777349 0.01155827869 0.00065) (0.7298777349 0.01285483606 0.00065)),2(6777 7554)
6001,5224,(0.7311776061 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7311776061 0.01 0.00065) (0.7311776061 0.01155827869 0.00065) (0.7311776061 0.01285483607 0.00065)),2(6778 7555)
6002,5225,(0.7324774774 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7324774774 0.01 0.00065) (0.7324774774 0.01155827869 0.00065) (0.7324774774 0.01285483606 0.00065)),2(6779 7556)
6003,5226,(0.7337773488 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7337773488 0.01 0.00065) (0.7337773488 0.01155827869 0.00065) (0.7337773488 0.01285483607 0.00065)),2(6780 7557)
6004,5227,(0.73507722 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.73507722 0.01 0.00065) (0.73507722 0.01155827869 0.00065) (0.73507722 0.01285483606 0.00065)),2(6781 7558)
6005,5228,(0.7363770914 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7363770914 0.01 0.00065) (0.7363770914 0.01155827869 0.00065) (0.7363770914 0.01285483607 0.00065)),2(6782 7559)
6006,5229,(0.7376769626 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7376769626 0.01 0.00065) (0.7376769626 0.01155827869 0.00065) (0.7376769626 0.01285483606 0.00065)),2(6783 7560)
6007,5230,(0.7389768339 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7389768339 0.01 0.00065) (0.7389768339 0.01155827869 0.00065) (0.7389768339 0.01285483606 0.00065)),2(6784 7561)
6008,5231,(0.7402767053 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7402767053 0.01 0.00065) (0.7402767053 0.01155827869 0.00065) (0.7402767053 0.01285483607 0.00065)),2(6785 7562)
6009,5232,(0.7415765765 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7415765765 0.01 0.00065) (0.7415765765 0.01155827869 0.00065) (0.7415765765 0.01285483606 0.00065)),2(6786 7563)
6010,5233,(0.7428764478 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7428764478 0.01 0.00065) (0.7428764478 0.01155827869 0.00065) (0.7428764478 0.01285483607 0.00065)),2(6787 7564)
6011,5234,(0.7441763191 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7441763191 0.01 0.00065) (0.7441763191 0.01155827869 0.00065) (0.7441763191 0.01285483606 0.00065)),2(6788 7565)
6012,5235,(0.7454761904 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7454761904 0.01 0.00065) (0.7454761904 0.01155827869 0.00065) (0.7454761904 0.01285483606 0.00065)),2(6789 7566)
6013,5236,(0.7467760618 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7467760618 0.01 0.00065) (0.7467760618 0.01155827869 0.00065) (0.7467760618 0.01285483607 0.00065)),2(6790 7567)
6014,5237,(0.748075933 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.748075933 0.01 0.00065) (0.748075933 0.01155827869 0.00065) (0.748075933 0.01285483606 0.00065)),2(6791 7568)
6015,5238,(0.7493758043 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7493758043 0.01 0.00065) (0.7493758043 0.01155827869 0.00065) (0.7493758043 0.01285483607 0.00065)),2(6792 7569)
6016,5239,(0.7506756756 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7506756756 0.01 0.00065) (0.7506756756 0.01155827869 0.00065) (0.7506756756 0.01285483606 0.00065)),2(6793 7570)
6017,5240,(0.7519755469 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7519755469 0.01 0.00065) (0.7519755469 0.01155827869 0.00065) (0.7519755469 0.01285483606 0.00065)),2(6794 7571)
6018,5241,(0.7532754183 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7532754183 0.01 0.00065) (0.7532754183 0.01155827869 0.00065) (0.7532754183 0.01285483607 0.00065)),2(6795 7572)
6019,5242,(0.7545752895 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7545752895 0.01 0.00065) (0.7545752895 0.01155827869 0.00065) (0.7545752895 0.01285483607 0.00065)),2(6796 7573)
6020,5243,(0.7558751608 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7558751608 0.01 0.00065) (0.7558751608 0.01155827869 0.00065) (0.7558751608 0.01285483607 0.00065)),2(6797 7574)
6021,5244,(0.7571750321 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7571750321 0.01 0.00065) (0.7571750321 0.01155827869 0.00065) (0.7571750321 0.01285483606 0.00065)),2(6798 7575)
6022,5245,(0.7584749034 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7584749034 0.01 0.00065) (0.7584749034 0.01155827869 0.00065) (0.7584749034 0.01285483606 0.00065)),2(6799 7576)
6023,5246,(0.7597747747 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7597747747 0.01 0.00065) (0.7597747747 0.01155827869 0.00065) (0.7597747747 0.01285483607 0.00065)),2(6800 7577)
6024,5247,(0.761074646 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.761074646 0.01 0.00065) (0.761074646 0.01155827869 0.00065) (0.761074646 0.01285483606 0.00065)),2(6801 7578)
6025,5248,(0.7623745174 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7623745174 0.01 0.00065) (0.7623745174 0.01155827869 0.00065) (0.7623745174 0.01285483606 0.00065)),2(6802 7579)
6026,5249,(0.7636743886 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7636743886 0.01 0.00065) (0.7636743886 0.01155827869 0.00065) (0.7636743886 0.01285483606 0.00065)),2(6803 7580)
6027,5250,(0.7649742599 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7649742599 0.01 0.00065) (0.7649742599 0.01155827869 0.00065) (0.7649742599 0.01285483606 0.00065)),2(6804 7581)
6028,5251,(0.7662741313 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7662741313 0.01 0.00065) (0.7662741313 0.01155827869 0.00065) (0.7662741313 0.01285483607 0.00065)),2(6805 7582)
6029,5252,(0.7675740025 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7675740025 0.01 0.00065) (0.7675740025 0.01155827869 0.00065) (0.7675740025 0.01285483606 0.00065)),2(6806 7583)
6030,5253,(0.7688738738 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7688738738 0.01 0.00065) (0.7688738738 0.01155827869 0.00065) (0.7688738738 0.01285483607 0.00065)),2(6807 7584)
6031,5254,(0.7701737451 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7701737451 0.01 0.00065) (0.7701737451 0.01155827869 0.00065) (0.7701737451 0.01285483607 0.00065)),2(6808 7585)
6032,5255,(0.7714736165 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7714736165 0.01 0.00065) (0.7714736165 0.01155827869 0.00065) (0.7714736165 0.01285483606 0.00065)),2(6809 7586)
6033,5256,(0.7727734877 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7727734877 0.01 0.00065) (0.7727734877 0.01155827869 0.00065) (0.7727734877 0.01285483606 0.00065)),2(6810 7587)
6034,5257,(0.774073359 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.774073359 0.01 0.00065) (0.774073359 0.01155827869 0.00065) (0.774073359 0.01285483606 0.00065)),2(6811 7588)
6035,5258,(0.7753732304 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7753732304 0.01 0.00065) (0.7753732304 0.01155827869 0.00065) (0.7753732304 0.01285483607 0.00065)),2(6812 7589)
6036,5259,(0.7766731017 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7766731017 0.01 0.00065) (0.7766731017 0.01155827869 0.00065) (0.7766731017 0.01285483606 0.00065)),2(6813 7590)
6037,5260,(0.777972973 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.777972973 0.01 0.00065) (0.777972973 0.01155827869 0.00065) (0.777972973 0.01285483607 0.00065)),2(6814 7591)
6038,5261,(0.7792728442 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7792728442 0.01 0.00065) (0.7792728442 0.01155827869 0.00065) (0.7792728442 0.01285483606 0.00065)),2(6815 7592)
6039,5262,(0.7805727155 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7805727155 0.01 0.00065) (0.7805727155 0.01155827869 0.00065) (0.7805727155 0.01285483607 0.00065)),2(6816 7593)
6040,5263,(0.7818725868 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7818725868 0.01 0.00065) (0.7818725868 0.01155827869 0.00065) (0.7818725868 0.01285483607 0.00065)),2(6817 7594)
6041,5264,(0.7831724581 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7831724581 0.01 0.00065) (0.7831724581 0.01155827869 0.00065) (0.7831724581 0.01285483606 0.00065)),2(6818 7595)
6042,5265,(0.7844723295 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7844723295 0.01 0.00065) (0.7844723295 0.01155827869 0.00065) (0.7844723295 0.01285483607 0.00065)),2(6819 7596)
6043,5266,(0.7857722007 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7857722007 0.01 0.00065) (0.7857722007 0.01155827869 0.00065) (0.7857722007 0.01285483606 0.00065)),2(6820 7597)
6044,5267,(0.787072072 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.787072072 0.01 0.00065) (0.787072072 0.01155827869 0.00065) (0.787072072 0.01285483606 0.00065)),2(6821 7598)
6045,5268,(0.7883719433 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7883719433 0.01 0.00065) (0.7883719433 0.01155827869 0.00065) (0.7883719433 0.01285483607 0.00065)),2(6822 7599)
6046,5269,(0.7896718146 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7896718146 0.01 0.00065) (0.7896718146 0.01155827869 0.00065) (0.7896718146 0.01285483607 0.00065)),2(6823 7600)
6047,5270,(0.790971686 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.790971686 0.01 0.00065) (0.790971686 0.01155827869 0.00065) (0.790971686 0.01285483607 0.00065)),2(6824 7601)
6048,5271,(0.7922715572 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7922715572 0.01 0.00065) (0.7922715572 0.01155827869 0.00065) (0.7922715572 0.01285483606 0.00065)),2(6825 7602)
6049,5272,(0.7935714285 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7935714285 0.01 0.00065) (0.7935714285 0.01155827869 0.00065) (0.7935714285 0.01285483606 0.00065)),2(6826 7603)
6050,5273,(0.7948712998 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7948712998 0.01 0.00065) (0.7948712998 0.01155827869 0.00065) (0.7948712998 0.01285483606 0.00065)),2(6827 7604)
6051,5274,(0.7961711711 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7961711711 0.01 0.00065) (0.7961711711 0.01155827869 0.00065) (0.7961711711 0.01285483606 0.00065)),2(6828 7605)
6052,5275,(0.7974710425 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7974710425 0.01 0.00065) (0.7974710425 0.01155827869 0.00065) (0.7974710425 0.01285483607 0.00065)),2(6829 7606)
6053,5276,(0.7987709137 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.7987709137 0.01 0.00065) (0.7987709137 0.01155827869 0.00065) (0.7987709137 0.01285483607 0.00065)),2(6830 7607)
