cellI,cellCenter,surfNorm,body,sigma,order,intPoints,intCells
7686,(0.9014607465 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9014607465 0.01015325682 0.00065) (0.9014607465 0.01155827869 0.00065) (0.9014607465 0.01285483607 0.00065)),2(8463 9240)
7687,(0.9027606178 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9027606178 0.01015325682 0.00065) (0.9027606178 0.01155827869 0.00065) (0.9027606178 0.01285483606 0.00065)),2(8464 9241)
7688,(0.9040604891 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9040604891 0.01015325682 0.00065) (0.9040604891 0.01155827869 0.00065) (0.9040604891 0.01285483606 0.00065)),2(8465 9242)
7689,(0.9053603604 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9053603604 0.01015325682 0.00065) (0.9053603604 0.01155827869 0.00065) (0.9053603604 0.01285483607 0.00065)),2(8466 9243)
7690,(0.9066602317 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9066602317 0.01015325682 0.00065) (0.9066602317 0.01155827869 0.00065) (0.9066602317 0.01285483606 0.00065)),2(8467 9244)
7691,(0.907960103 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.907960103 0.01015325682 0.00065) (0.907960103 0.01155827869 0.00065) (0.907960103 0.01285483607 0.00065)),2(8468 9245)
7692,(0.9092599742 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9092599742 0.01015325682 0.00065) (0.9092599742 0.01155827869 0.00065) (0.9092599742 0.01285483606 0.00065)),2(8469 9246)
7693,(0.9105598455 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9105598455 0.01015325682 0.00065) (0.9105598455 0.01155827869 0.00065) (0.9105598455 0.01285483606 0.00065)),2(8470 9247)
7694,(0.9118597169 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9118597169 0.01015325682 0.00065) (0.9118597169 0.01155827869 0.00065) (0.9118597169 0.01285483607 0.00065)),2(8471 9248)
7695,(0.9131595881 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9131595881 0.01015325682 0.00065) (0.9131595881 0.01155827869 0.00065) (0.9131595881 0.01285483606 0.00065)),2(8472 9249)
7696,(0.9144594594 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9144594594 0.01015325682 0.00065) (0.9144594594 0.01155827869 0.00065) (0.9144594594 0.01285483606 0.00065)),2(8473 9250)
7697,(0.9157593307 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9157593307 0.01015325682 0.00065) (0.9157593307 0.01155827869 0.00065) (0.9157593307 0.01285483606 0.00065)),2(8474 9251)
7698,(0.917059202 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.917059202 0.01015325682 0.00065) (0.917059202 0.01155827869 0.00065) (0.917059202 0.01285483606 0.00065)),2(8475 9252)
7699,(0.9183590734 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9183590734 0.01015325682 0.00065) (0.9183590734 0.01155827869 0.00065) (0.9183590734 0.01285483607 0.00065)),2(8476 9253)
7700,(0.9196589447 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9196589447 0.01015325682 0.00065) (0.9196589447 0.01155827869 0.00065) (0.9196589447 0.01285483607 0.00065)),2(8477 9254)
7701,(0.920958816 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.920958816 0.01015325682 0.00065) (0.920958816 0.01155827869 0.00065) (0.920958816 0.01285483606 0.00065)),2(8478 9255)
7702,(0.9222586872 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9222586872 0.01015325682 0.00065) (0.9222586872 0.01155827869 0.00065) (0.9222586872 0.01285483607 0.00065)),2(8479 9256)
7703,(0.9235585585 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9235585585 0.01015325682 0.00065) (0.9235585585 0.01155827869 0.00065) (0.9235585585 0.01285483606 0.00065)),2(8480 9257)
7704,(0.9248584298 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9248584298 0.01015325682 0.00065) (0.9248584298 0.01155827869 0.00065) (0.9248584298 0.01285483607 0.00065)),2(8481 9258)
7705,(0.9261583012 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9261583012 0.01015325682 0.00065) (0.9261583012 0.01155827869 0.00065) (0.9261583012 0.01285483606 0.00065)),2(8482 9259)
7706,(0.9274581725 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9274581725 0.01015325682 0.00065) (0.9274581725 0.01155827869 0.00065) (0.9274581725 0.01285483606 0.00065)),2(8483 9260)
7707,(0.9287580437 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9287580437 0.01015325682 0.00065) (0.9287580437 0.01155827869 0.00065) (0.9287580437 0.01285483606 0.00065)),2(8484 9261)
7708,(0.9300579151 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9300579151 0.01015325682 0.00065) (0.9300579151 0.01155827869 0.00065) (0.9300579151 0.01285483606 0.00065)),2(8485 9262)
7709,(0.9313577864 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9313577864 0.01015325682 0.00065) (0.9313577864 0.01155827869 0.00065) (0.9313577864 0.01285483607 0.00065)),2(8486 9263)
7710,(0.9326576577 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9326576577 0.01015325682 0.00065) (0.9326576577 0.01155827869 0.00065) (0.9326576577 0.01285483606 0.00065)),2(8487 9264)
7711,(0.9339575289 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9339575289 0.01015325682 0.00065) (0.9339575289 0.01155827869 0.00065) (0.9339575289 0.01285483606 0.00065)),2(8488 9265)
7712,(0.9352574002 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9352574002 0.01015325682 0.00065) (0.9352574002 0.01155827869 0.00065) (0.9352574002 0.01285483606 0.00065)),2(8489 9266)
7713,(0.9365572715 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9365572715 0.01015325682 0.00065) (0.9365572715 0.01155827869 0.00065) (0.9365572715 0.01285483606 0.00065)),2(8490 9267)
7714,(0.9378571428 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9378571428 0.01015325682 0.00065) (0.9378571428 0.01155827869 0.00065) (0.9378571428 0.01285483607 0.00065)),2(8491 9268)
7715,(0.9391570142 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9391570142 0.01015325682 0.00065) (0.9391570142 0.01155827869 0.00065) (0.9391570142 0.01285483606 0.00065)),2(8492 9269)
7716,(0.9404568855 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9404568855 0.01015325682 0.00065) (0.9404568855 0.01155827869 0.00065) (0.9404568855 0.01285483607 0.00065)),2(8493 9270)
7717,(0.9417567567 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9417567567 0.01015325682 0.00065) (0.9417567567 0.01155827869 0.00065) (0.9417567567 0.01285483606 0.00065)),2(8494 9271)
7718,(0.943056628 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.943056628 0.01015325682 0.00065) (0.943056628 0.01155827869 0.00065) (0.943056628 0.01285483606 0.00065)),2(8495 9272)
7719,(0.9443564994 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9443564994 0.01015325682 0.00065) (0.9443564994 0.01155827869 0.00065) (0.9443564994 0.01285483607 0.00065)),2(8496 9273)
7720,(0.9456563707 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9456563707 0.01015325682 0.00065) (0.9456563707 0.01155827869 0.00065) (0.9456563707 0.01285483606 0.00065)),2(8497 9274)
7721,(0.946956242 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.946956242 0.01015325682 0.00065) (0.946956242 0.01155827869 0.00065) (0.946956242 0.01285483606 0.00065)),2(8498 9275)
7722,(0.9482561132 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9482561132 0.01015325682 0.00065) (0.9482561132 0.01155827869 0.00065) (0.9482561132 0.01285483606 0.00065)),2(8499 9276)
7723,(0.9495559846 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9495559846 0.01015325682 0.00065) (0.9495559846 0.01155827869 0.00065) (0.9495559846 0.01285483607 0.00065)),2(8500 9277)
7724,(0.9508558559 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9508558559 0.01015325682 0.00065) (0.9508558559 0.01155827869 0.00065) (0.9508558559 0.01285483606 0.00065)),2(8501 9278)
7725,(0.9521557272 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9521557272 0.01015325682 0.00065) (0.9521557272 0.01155827869 0.00065) (0.9521557272 0.01285483606 0.00065)),2(8502 9279)
7726,(0.9534555985 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9534555985 0.01015325682 0.00065) (0.9534555985 0.01155827869 0.00065) (0.9534555985 0.01285483606 0.00065)),2(8503 9280)
7727,(0.9547554698 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9547554698 0.01015325682 0.00065) (0.9547554698 0.01155827869 0.00065) (0.9547554698 0.01285483607 0.00065)),2(8504 9281)
7728,(0.9560553411 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9560553411 0.01015325682 0.00065) (0.9560553411 0.01155827869 0.00065) (0.9560553411 0.01285483607 0.00065)),2(8505 9282)
7729,(0.9573552124 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9573552124 0.01015325682 0.00065) (0.9573552124 0.01155827869 0.00065) (0.9573552124 0.01285483606 0.00065)),2(8506 9283)
7730,(0.9586550836 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9586550836 0.01015325682 0.00065) (0.9586550836 0.01155827869 0.00065) (0.9586550836 0.01285483606 0.00065)),2(8507 9284)
7731,(0.959954955 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.959954955 0.01015325682 0.00065) (0.959954955 0.01155827869 0.00065) (0.959954955 0.01285483606 0.00065)),2(8508 9285)
7732,(0.9612548263 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9612548263 0.01015325682 0.00065) (0.9612548263 0.01155827869 0.00065) (0.9612548263 0.01285483607 0.00065)),2(8509 9286)
7733,(0.9625546975 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9625546975 0.01015325682 0.00065) (0.9625546975 0.01155827869 0.00065) (0.9625546975 0.01285483607 0.00065)),2(8510 9287)
7734,(0.9638545689 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9638545689 0.01015325682 0.00065) (0.9638545689 0.01155827869 0.00065) (0.9638545689 0.01285483606 0.00065)),2(8511 9288)
7735,(0.9651544402 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9651544402 0.01015325682 0.00065) (0.9651544402 0.01155827869 0.00065) (0.9651544402 0.01285483606 0.00065)),2(8512 9289)
7736,(0.9664543115 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9664543115 0.01015325682 0.00065) (0.9664543115 0.01155827869 0.00065) (0.9664543115 0.01285483607 0.00065)),2(8513 9290)
7737,(0.9677541828 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9677541828 0.01015325682 0.00065) (0.9677541828 0.01155827869 0.00065) (0.9677541828 0.01285483606 0.00065)),2(8514 9291)
7738,(0.9690540541 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9690540541 0.01015325682 0.00065) (0.9690540541 0.01155827869 0.00065) (0.9690540541 0.01285483607 0.00065)),2(8515 9292)
7739,(0.9703539254 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9703539254 0.01015325682 0.00065) (0.9703539254 0.01155827869 0.00065) (0.9703539254 0.01285483606 0.00065)),2(8516 9293)
7740,(0.9716537966 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9716537966 0.01015325682 0.00065) (0.9716537966 0.01155827869 0.00065) (0.9716537966 0.01285483606 0.00065)),2(8517 9294)
7741,(0.972953668 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.972953668 0.01015325682 0.00065) (0.972953668 0.01155827869 0.00065) (0.972953668 0.01285483606 0.00065)),2(8518 9295)
7742,(0.9742535392 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9742535392 0.01015325682 0.00065) (0.9742535392 0.01155827869 0.00065) (0.9742535392 0.01285483606 0.00065)),2(8519 9296)
7743,(0.9755534105 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9755534105 0.01015325682 0.00065) (0.9755534105 0.01155827869 0.00065) (0.9755534105 0.01285483607 0.00065)),2(8520 9297)
7744,(0.9768532818 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9768532818 0.01015325682 0.00065) (0.9768532818 0.01155827869 0.00065) (0.9768532818 0.01285483606 0.00065)),2(8521 9298)
7745,(0.9781531532 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9781531532 0.01015325682 0.00065) (0.9781531532 0.01155827869 0.00065) (0.9781531532 0.01285483606 0.00065)),2(8522 9299)
7746,(0.9794530244 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9794530244 0.01015325682 0.00065) (0.9794530244 0.01155827869 0.00065) (0.9794530244 0.01285483606 0.00065)),2(8523 9300)
7747,(0.9807528957 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9807528957 0.01015325682 0.00065) (0.9807528957 0.01155827869 0.00065) (0.9807528957 0.01285483607 0.00065)),2(8524 9301)
7748,(0.9820527671 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9820527671 0.01015325682 0.00065) (0.9820527671 0.01155827869 0.00065) (0.9820527671 0.01285483607 0.00065)),2(8525 9302)
7749,(0.9833526383 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9833526383 0.01015325682 0.00065) (0.9833526383 0.01155827869 0.00065) (0.9833526383 0.01285483606 0.00065)),2(8526 9303)
7750,(0.9846525097 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9846525097 0.01015325682 0.00065) (0.9846525097 0.01155827869 0.00065) (0.9846525097 0.01285483606 0.00065)),2(8527 9304)
7751,(0.985952381 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.985952381 0.01015325682 0.00065) (0.985952381 0.01155827869 0.00065) (0.985952381 0.01285483606 0.00065)),2(8528 9305)
7752,(0.9872522523 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9872522523 0.01015325682 0.00065) (0.9872522523 0.01155827869 0.00065) (0.9872522523 0.01285483607 0.00065)),2(8529 9306)
7753,(0.9885521236 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9885521236 0.01015325682 0.00065) (0.9885521236 0.01155827869 0.00065) (0.9885521236 0.01285483607 0.00065)),2(8530 9307)
7754,(0.9898519948 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9898519948 0.01015325682 0.00065) (0.9898519948 0.01155827869 0.00065) (0.9898519948 0.01285483606 0.00065)),2(8531 9308)
7755,(0.9911518662 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9911518662 0.01015325682 0.00065) (0.9911518662 0.01155827869 0.00065) (0.9911518662 0.01285483606 0.00065)),2(8532 9309)
7756,(0.9924517375 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9924517375 0.01015325682 0.00065) (0.9924517375 0.01155827869 0.00065) (0.9924517375 0.01285483606 0.00065)),2(8533 9310)
7757,(0.9937516088 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9937516088 0.01015325682 0.00065) (0.9937516088 0.01155827869 0.00065) (0.9937516088 0.01285483606 0.00065)),2(8534 9311)
7758,(0.9950514801 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9950514801 0.01015325682 0.00065) (0.9950514801 0.01155827869 0.00065) (0.9950514801 0.01285483607 0.00065)),2(8535 9312)
7759,(0.9963513514 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9963513514 0.01015325682 0.00065) (0.9963513514 0.01155827869 0.00065) (0.9963513514 0.01285483606 0.00065)),2(8536 9313)
7760,(0.9976512226 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9976512226 0.01015325682 0.00065) (0.9976512226 0.01155827869 0.00065) (0.9976512226 0.01285483606 0.00065)),2(8537 9314)
7761,(0.9989510939 0.0101571019 0.00065),(0 1 0),0.4986010377,3.845078744e-06,2,3((0.9989510939 0.01015325682 0.00065) (0.9989510939 0.01155827869 0.00065) (0.9989510939 0.01285483607 0.00065)),2(8538 9315)
7762,(1.000250965 0.0101571019 0.00065),(0.7071067812 0.7071067812 0),0.4973634634,7.24662745e-06,2,3((1.000245841 0.01015197776 0.00065) (1.001602439 0.01150857545 0.00065) (1.002900629 0.01280676525 0.00065)),2(8540 9318)
